timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-05-05T03:01:43.405795+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,77%
2025-05-05T04:01:53.277417+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-10-night-clear-sky-full.svg,11.1 km/h,78%
2025-05-05T05:01:40.327127+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,7.4 km/h,79%
2025-05-05T06:01:38.592621+07:00,Hồ Chí Minh,61,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,80%
2025-05-05T07:05:20.104215+07:00,Hồ Chí Minh,85,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,79%
2025-05-05T08:29:22.081397+07:00,Hồ Chí Minh,73,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,74%
2025-05-05T09:31:14.612598+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,69%
2025-05-05T10:20:05.299001+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,71%
2025-05-05T11:02:50.842352+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,66%
2025-05-05T12:01:49.010124+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,66%
2025-05-05T13:02:03.392158+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.5 km/h,59%
2025-05-05T14:01:47.337029+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.5 km/h,59%
2025-05-05T15:01:55.021714+07:00,Hồ Chí Minh,47,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,17.7 km/h,62%
2025-05-05T16:01:56.256913+07:00,Hồ Chí Minh,47,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,67%
2025-05-05T17:01:51.834562+07:00,Hồ Chí Minh,39,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,67%
2025-05-05T18:01:41.138696+07:00,Hồ Chí Minh,39,/dl/web/weather/ic-w-02-new-clouds-full.svg,22.2 km/h,69%
2025-05-05T19:02:00.291425+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,18.5 km/h,73%
2025-05-05T20:09:25.370981+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,74%
2025-05-05T21:01:50.313992+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,74%
2025-05-05T22:01:47.877710+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,75%
2025-05-05T23:01:53.872168+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.1 km/h,77%
2025-05-06T00:01:47.433938+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.1 km/h,77%
2025-05-06T01:01:48.146046+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,11.1 km/h,78%
2025-05-06T02:01:35.996297+07:00,Hồ Chí Minh,50,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,79%
2025-05-06T03:01:58.960267+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,79%
2025-05-06T04:01:40.664901+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,9.2 km/h,79%
2025-05-06T05:01:34.137116+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,79%
2025-05-06T06:01:41.285313+07:00,Hồ Chí Minh,59,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,79%
2025-05-06T07:04:47.993919+07:00,Hồ Chí Minh,55,/dl/web/weather/ic-w-01-clear-sky-full.svg,7.4 km/h,77%
2025-05-06T08:29:08.478034+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,76%
2025-05-06T09:30:05.131704+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,72%
2025-05-06T10:17:50.367394+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-06-rain-full.svg,11.1 km/h,67%
2025-05-06T11:01:48.749602+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,66%
2025-05-06T12:01:36.214817+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,9.2 km/h,66%
2025-05-06T13:01:54.964527+07:00,Hồ Chí Minh,33,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.5 km/h,63%
2025-05-06T14:01:46.817592+07:00,Hồ Chí Minh,38,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.5 km/h,63%
2025-05-06T15:01:54.380875+07:00,Hồ Chí Minh,39,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,58%
2025-05-06T16:01:50.995337+07:00,Hồ Chí Minh,44,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,58%
2025-05-06T17:01:59.359998+07:00,Hồ Chí Minh,47,/dl/web/weather/ic-w-02-new-clouds-full.svg,20.4 km/h,70%
2025-05-06T18:01:44.845305+07:00,Hồ Chí Minh,52,/dl/web/weather/ic-w-02-new-clouds-full.svg,18.5 km/h,72%
2025-05-06T19:02:11.166057+07:00,Hồ Chí Minh,47,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,14.8 km/h,71%
2025-05-06T20:10:51.028058+07:00,Hồ Chí Minh,27,/dl/web/weather/ic-w-12-night-rain-full.svg,14.8 km/h,73%
2025-05-06T21:01:49.425748+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-12-night-rain-full.svg,14.8 km/h,73%
2025-05-06T22:02:08.581856+07:00,Hồ Chí Minh,28,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,75%
2025-05-06T23:01:54.558044+07:00,Hồ Chí Minh,41,/dl/web/weather/ic-w-12-night-rain-full.svg,13.0 km/h,75%
2025-05-07T00:01:50.590809+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,73%
2025-05-07T01:01:55.287479+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,74%
2025-05-07T02:01:45.618874+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,74%
2025-05-07T03:01:52.134085+07:00,Hồ Chí Minh,64,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,78%
2025-05-07T04:01:56.261461+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-11-night-few-clouds-full.svg,13.0 km/h,78%
2025-05-07T05:01:37.680876+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,79%
2025-05-07T06:01:47.331077+07:00,Hồ Chí Minh,47,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,80%
2025-05-07T07:04:47.297591+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-01-clear-sky-full.svg,11.1 km/h,76%
2025-05-07T08:29:16.263886+07:00,Hồ Chí Minh,38,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,72%
2025-05-07T09:30:27.523391+07:00,Hồ Chí Minh,41,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,11.1 km/h,68%
2025-05-07T10:18:39.520339+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,5.5 km/h,67%
2025-05-07T11:02:09.531306+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,63%
2025-05-07T12:01:44.198994+07:00,Hồ Chí Minh,49,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,7.4 km/h,63%
2025-05-07T13:02:03.488844+07:00,Hồ Chí Minh,53,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,13.0 km/h,52%
2025-05-07T14:01:49.534349+07:00,Hồ Chí Minh,54,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,14.8 km/h,46%
2025-05-07T15:01:57.698387+07:00,Hồ Chí Minh,56,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,64%
2025-05-07T16:01:53.846257+07:00,Hồ Chí Minh,58,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,66%
2025-05-07T17:01:45.902876+07:00,Hồ Chí Minh,66,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,67%
2025-05-07T18:01:46.771515+07:00,Hồ Chí Minh,71,/dl/web/weather/ic-w-04-scattered-clouds-full.svg,16.7 km/h,67%
2025-05-07T19:02:13.909283+07:00,Hồ Chí Minh,69,/dl/web/weather/ic-w-07-thunderstorms-full.svg,18.5 km/h,100%
2025-05-07T20:10:58.084599+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-12-night-rain-full.svg,3.7 km/h,94%
2025-05-07T21:01:50.845763+07:00,Hồ Chí Minh,60,/dl/web/weather/ic-w-12-night-rain-full.svg,7.4 km/h,89%
